pcd,lat,long
SE254UA,51.399524,-0.07999
SE254UB,51.399524,-0.07999
SE254UD,51.399428,-0.074186
SE254UE,51.399316,-0.073889
SE254UF,51.398301,-0.072367
SE254UG,51.398744,-0.073007
SE254UH,51.398377,-0.069831
SE254UJ,51.398267,-0.070296
SE254UL,51.399524,-0.07999
SE254UN,51.397452,-0.071037
SE254UP,51.39817,-0.068186
SE254UQ,51.398294,-0.070812
SE254UR,51.397231,-0.069649
SE254US,51.399524,-0.07999
SE254UT,51.396071,-0.068534
SE254UU,51.396618,-0.06956
SE254UW,51.397359,-0.070851
SE254UX,51.395868,-0.068197
SE254UY,51.394989,-0.067288
SE254UZ,51.394677,-0.065286
SE254WA,51.399524,-0.07999
SE254WB,51.399524,-0.07999
SE254WD,51.399524,-0.07999
SE254WE,51.399524,-0.07999
SE254WF,51.399524,-0.07999
SE254WG,51.399524,-0.07999
SE254WH,51.399524,-0.07999
SE254WJ,51.399524,-0.07999
SE254WL,51.399524,-0.07999
SE254WN,51.399524,-0.07999
SE254WP,51.399524,-0.07999
SE254WQ,51.399524,-0.07999
SE254WR,51.399524,-0.07999
SE254WS,51.399524,-0.07999
SE254WT,51.399524,-0.07999
SE254WU,51.399524,-0.07999
SE254WW,51.399524,-0.07999
SE254WX,51.399524,-0.07999
SE254WY,51.399524,-0.07999
SE254WZ,51.399524,-0.07999
SE254XA,51.394441,-0.065152
SE254XB,51.393125,-0.066588
SE254XD,51.394169,-0.064977
SE254XE,51.394102,-0.064204
SE254XF,51.393257,-0.065317
SE254XG,51.393704,-0.065155
SE254XH,51.399524,-0.07999
SE254XJ,51.3933,-0.064654
SE254XL,51.399524,-0.07999
SE254XN,51.399524,-0.07999
SE254XP,51.399524,-0.07999
SE254XQ,51.393283,-0.064712
SE254XR,51.399524,-0.07999
SE254XS,51.395868,-0.067665
SE254XT,51.396521,-0.066358
SE254XU,51.395973,-0.06585
SE254XW,51.399524,-0.07999
SE254XX,51.395749,-0.066434
SE254XY,51.399524,-0.07999
SE254XZ,51.399524,-0.07999
SE254YA,51.399524,-0.07999
SE254YB,51.399524,-0.07999
SE254YD,51.399524,-0.07999
SE254YE,51.399524,-0.07999
SE254YF,51.399524,-0.07999
SE254YG,51.399524,-0.07999
SE254YH,51.399524,-0.07999
SE254YJ,51.399524,-0.07999
SE254YL,51.399524,-0.07999
SE254YN,51.399524,-0.07999
SE254YP,51.399524,-0.07999
SE254YQ,51.399524,-0.07999
SE254YR,51.399524,-0.07999
SE254YS,51.399524,-0.07999
SE254YT,51.399524,-0.07999
SE254YU,51.399524,-0.07999
SE254YW,51.399524,-0.07999
SE254YX,51.399524,-0.07999
SE254YY,51.399524,-0.07999
SE254ZA,51.399524,-0.07999
SE254ZB,51.399524,-0.07999
SE254ZD,51.399524,-0.07999
SE254ZE,51.399524,-0.07999
SE254ZF,51.399524,-0.07999
SE254ZG,51.399524,-0.07999
SE254ZH,51.399524,-0.07999
SE254ZJ,51.399524,-0.07999
SE254ZL,51.399524,-0.07999
SE254ZN,51.399524,-0.07999
SE254ZP,51.399524,-0.07999
SE254ZQ,51.399524,-0.07999
SE254ZR,51.399524,-0.07999
SE254ZS,51.399524,-0.07999
SE254ZT,51.399524,-0.07999
SE254ZU,51.399524,-0.07999
SE254ZW,51.39817,-0.068186
SE254ZX,51.399524,-0.07999
SE255AA,51.396911,-0.077483
SE255AB,51.396425,-0.076914
SE255AD,51.396459,-0.076294
SE255AE,51.396582,-0.076117
SE255AF,51.397332,-0.076301
SE255AG,51.397356,-0.075567
SE255AH,51.397778,-0.075566
SE255AJ,51.397786,-0.076584
SE255AL,51.398454,-0.075089
SE255AN,51.398092,-0.074935
SE255AP,51.397233,-0.07573
SE255AQ,51.397655,-0.075152
SE255AR,51.397916,-0.075184
SE255AS,51.398471,-0.075577
SE255AT,51.392635,-0.074514
SE255AU,51.396859,-0.078707
SE255AW,51.398778,-0.074529
SE255AX,51.397041,-0.076658
SE255AY,51.399524,-0.07999
SE255AZ,51.397041,-0.076658
SE255BA,51.394271,-0.073342
SE255BB,51.394389,-0.073966
SE255BD,51.393833,-0.071891
SE255BE,51.393321,-0.072459
SE255BF,51.394817,-0.080863
SE255BG,51.392159,-0.072352
SE255BH,51.390834,-0.071057
SE255BJ,51.391275,-0.070029
SE255BL,51.389364,-0.071375
SE255BN,51.389162,-0.070592
SE255BP,51.388835,-0.069816
SE255BQ,51.390436,-0.071488
SE255BS,51.389182,-0.069025
SE255BT,51.389559,-0.069009
SE255BU,51.391934,-0.069599
SE255BW,51.389486,-0.069501
SE255BX,51.390632,-0.06974
SE255BY,51.390639,-0.069079
SE255BZ,51.38997,-0.06938
SE255DA,51.390264,-0.07138
SE255DB,51.399524,-0.07999
SE255DD,51.391972,-0.070302
SE255DE,51.390072,-0.071215
SE255DF,51.390918,-0.071786
SE255DG,51.399524,-0.07999
SE255DH,51.390632,-0.06974
SE255DJ,51.390707,-0.067193
SE255DL,51.394638,-0.081503
SE255DN,51.390247,-0.06819
SE255DP,51.387154,-0.06661
SE255DQ,51.399524,-0.07999
SE255DR,51.38647,-0.068751
SE255DS,51.385575,-0.070068
SE255DT,51.385576,-0.071246
SE255DU,51.386292,-0.069923
SE255DW,51.390539,-0.066841
SE255DX,51.386471,-0.06828
SE255DY,51.387364,-0.066802
SE255DZ,51.390132,-0.088058
SE255EB,51.399524,-0.07999
SE255ED,51.396568,-0.073587
SE255EE,51.396873,-0.075716
SE255EF,51.391884,-0.091248
SE255EG,51.392186,-0.089899
SE255EH,51.393275,-0.092714
SE255EJ,51.392435,-0.092519
SE255EL,51.392633,-0.074356
SE255EN,51.389549,-0.066753
SE255EP,51.387913,-0.068417
SE255EQ,51.392674,-0.091201
SE255ER,51.387588,-0.067813
SE255ES,51.387359,-0.067593
SE255ET,51.387135,-0.068177
SE255EU,51.386841,-0.070518
SE255EW,51.388388,-0.067262
SE255EX,51.392648,-0.079157
SE255EY,51.386236,-0.071463
SE255EZ,51.386186,-0.072802
SE255FA,51.392213,-0.079994
SE255FB,51.396582,-0.076091
SE255FD,51.385835,-0.072791
SE255FJ,51.385835,-0.072791
SE255GF,51.397402,-0.073452
SE255GT,51.399524,-0.07999
SE255GU,51.399524,-0.07999
SE255GX,51.399524,-0.07999
SE255GY,51.399524,-0.07999
SE255GZ,51.399524,-0.07999
SE255HA,51.38755,-0.072069
SE255HB,51.387292,-0.072209
SE255HD,51.386519,-0.072285
SE255HE,51.387192,-0.073262
SE255HF,51.387847,-0.066609
SE255HG,51.387313,-0.07297
SE255HH,51.386276,-0.07224
SE255HJ,51.387939,-0.070546
SE255HL,51.387654,-0.070742
SE255HN,51.388404,-0.072019
SE255HP,51.388388,-0.073787
SE255HQ,51.387165,-0.070547
SE255HR,51.388884,-0.073349
SE255HS,51.388449,-0.070967
SE255HT,51.388283,-0.069638
SE255HU,51.388538,-0.069253
SE255HW,51.387986,-0.071763
SE255HX,51.388124,-0.069759
SE255HY,51.389383,-0.06814
SE255HZ,51.388027,-0.073745
SE255JA,51.399524,-0.07999
SE255JG,51.394274,-0.072462
SE255JH,51.397971,-0.073083
SE255JJ,51.397533,-0.073791
SE255JL,51.39697,-0.072348
SE255JN,51.397386,-0.073021
SE255JP,51.395131,-0.071003
SE255JQ,51.394738,-0.071123
SE255JR,51.396977,-0.07219
SE255JS,51.396663,-0.072821
SE255JT,51.396105,-0.073305
SE255JU,51.395889,-0.07225
SE255JW,51.39697,-0.072348
SE255JX,51.396337,-0.071009
SE255JY,51.39518,-0.071791
SE255JZ,51.395568,-0.070725
SE255LA,51.396024,-0.069513
SE255LB,51.395921,-0.070337
SE255LD,51.395422,-0.06951
SE255LE,51.394835,-0.069951
SE255LF,51.394273,-0.069659
SE255LG,51.393896,-0.069143
SE255LQ,51.396994,-0.073785
SE255LR,51.396994,-0.073785
SE255LS,51.395909,-0.074003
SE255LT,51.396087,-0.074441
SE255LU,51.399524,-0.07999
SE255LX,51.394566,-0.075425
SE255LY,51.394389,-0.075648
SE255LZ,51.394321,-0.075335
SE255NA,51.393664,-0.074744
SE255NB,51.394062,-0.074339
SE255ND,51.393574,-0.075797
SE255NE,51.392803,-0.073803
SE255NF,51.392954,-0.074213
SE255NG,51.392969,-0.071324
SE255NH,51.392521,-0.071371
SE255NQ,51.393205,-0.069258
SE255NS,51.392934,-0.06753
SE255NT,51.392933,-0.067504
SE255NU,51.391504,-0.068625
SE255NW,51.393444,-0.071764
SE255NX,51.391722,-0.068228
SE255NY,51.39148,-0.067146
SE255NZ,51.391584,-0.066394
SE255PA,51.390985,-0.091286
SE255PD,51.389385,-0.090217
SE255PE,51.389077,-0.090646
SE255PF,51.389119,-0.090472
SE255PG,51.391883,-0.091723
SE255PH,51.391342,-0.089445
SE255PJ,51.391216,-0.089436
SE255PL,51.390293,-0.089618
SE255PN,51.390893,-0.089464
SE255PP,51.389306,-0.089803
SE255PQ,51.392165,-0.091409
SE255PR,51.399524,-0.07999
SE255PS,51.399524,-0.07999
SE255PT,51.389176,-0.088415
SE255PU,51.38836,-0.088578
SE255PW,51.389475,-0.090213
SE255PX,51.389904,-0.087852
SE255PY,51.38755,-0.087951
SE255PZ,51.388961,-0.08736
SE255QA,51.390012,-0.088969
SE255QB,51.390871,-0.088689
SE255QD,51.390448,-0.088103
SE255QE,51.391465,-0.088736
SE255QF,51.388892,-0.090295
SE255QG,51.388289,-0.091398
SE255QH,51.399524,-0.07999
SE255QJ,51.388289,-0.091398
SE255QL,51.396071,-0.072386
SE255QP,51.395412,-0.072759
SE255QR,51.394544,-0.071904
SE255QS,51.394435,-0.070776
SE255QT,51.394766,-0.068991
SE255QU,51.394083,-0.068517
SE255QW,51.39654,-0.071375
SE255QX,51.394227,-0.069589
SE255QZ,51.394227,-0.069589
SE255RD,51.392302,-0.067931
SE255RE,51.39211,-0.067206
SE255RF,51.394697,-0.068117
SE255RP,51.396206,-0.08171
SE255RR,51.395889,-0.08154
SE255RS,51.395378,-0.08219
SE255RT,51.394206,-0.080356
SE255RU,51.393036,-0.078134
SE255RW,51.394439,-0.082517
SE255RX,51.393493,-0.079682
SE255RY,51.394174,-0.07951
SE255RZ,51.395292,-0.080239
SE255SA,51.395777,-0.080736
SE255SB,51.396133,-0.080534
SE255SD,51.395671,-0.080338
SE255SE,51.396391,-0.081976
SE255SF,51.399524,-0.07999
SE255SG,51.396049,-0.080297
SE255UW,51.399524,-0.07999
SE255UX,51.399524,-0.07999
SE255UY,51.399524,-0.07999
SE255UZ,51.399524,-0.07999
SE255WA,51.399524,-0.07999
SE255WB,51.399524,-0.07999
SE255WD,51.399524,-0.07999
SE255WE,51.399524,-0.07999
SE255WF,51.399524,-0.07999
SE255WG,51.399524,-0.07999
SE255WH,51.392635,-0.074514
SE255WJ,51.392635,-0.074514
SE255WL,51.399524,-0.07999
SE255WN,51.399524,-0.07999
SE255WP,51.399524,-0.07999
SE255WQ,51.399524,-0.07999
SE255WR,51.399524,-0.07999
SE255WS,51.399524,-0.07999
SE255WT,51.399524,-0.07999
SE255WU,51.399524,-0.07999
SE255WW,51.399524,-0.07999
SE255WX,51.399524,-0.07999
SE255WY,51.399524,-0.07999
SE255WZ,51.399524,-0.07999
SE255XA,51.399524,-0.07999
SE255XB,51.396236,-0.082442
SE255XD,51.399524,-0.07999
SE255XE,51.399524,-0.07999
SE255XF,51.399524,-0.07999
SE255XG,51.399524,-0.07999
SE255XH,51.399524,-0.07999
SE255XJ,51.399524,-0.07999
SE255XL,51.399524,-0.07999
SE255XN,51.399524,-0.07999
SE255XP,51.399524,-0.07999
SE255XQ,51.399524,-0.07999
SE255XR,51.399524,-0.07999
SE255XS,51.399524,-0.07999
SE255XT,51.399524,-0.07999
SE255XU,51.399524,-0.07999
SE255XW,51.399524,-0.07999
SE255XX,51.399524,-0.07999
SE255XY,51.399524,-0.07999
SE255XZ,51.399524,-0.07999
SE255YA,51.399524,-0.07999
SE255YB,51.399524,-0.07999
SE255YD,51.399524,-0.07999
SE255YF,51.399524,-0.07999
SE255YG,51.399524,-0.07999
SE255YH,51.399524,-0.07999
SE255YJ,51.399524,-0.07999
SE255YL,51.399524,-0.07999
SE255YN,51.399524,-0.07999
SE255YP,51.399524,-0.07999
SE255YQ,51.399524,-0.07999
SE255YR,51.399524,-0.07999
SE255YS,51.399524,-0.07999
SE255YT,51.399524,-0.07999
SE255YU,51.399524,-0.07999
SE255YW,51.399524,-0.07999
SE255YX,51.399524,-0.07999
SE255YZ,51.396236,-0.082442
SE255ZA,51.392635,-0.074514
SE255ZB,51.392633,-0.074356
SE255ZD,51.392633,-0.074356
SE255ZE,51.399524,-0.07999
SE255ZF,51.399524,-0.07999
SE255ZG,51.392633,-0.074356
SE255ZH,51.392633,-0.074356
SE255ZJ,51.392633,-0.074356
SE255ZL,51.392633,-0.074356
SE255ZN,51.399524,-0.07999
SE255ZP,51.399524,-0.07999
SE255ZQ,51.399524,-0.07999
SE255ZR,51.392633,-0.074356
SE255ZS,51.392633,-0.074356
SE255ZT,51.399524,-0.07999
SE255ZU,51.399524,-0.07999
SE255ZW,51.399524,-0.07999
SE255ZX,51.399524,-0.07999
SE256AA,51.400149,-0.076456
SE256AB,51.400396,-0.075597
SE256AD,51.400396,-0.075597
SE256AE,51.40013,-0.074717
SE256AF,51.401431,-0.077279
SE256AG,51.401375,-0.077195
SE256AH,51.403558,-0.080353
SE256AJ,51.404208,-0.081059
SE256AL,51.401076,-0.077035
SE256AN,51.404324,-0.082104
SE256AQ,51.402466,-0.078975
SE256AR,51.404764,-0.08151
SE256AS,51.40548,-0.0824
SE256AT,51.405759,-0.082921
SE256AU,51.406025,-0.08324
SE256AW,51.392374,-0.087103
SE256AX,51.406173,-0.083507
SE256AY,51.406338,-0.083702
SE256AZ,51.406169,-0.084902
SE256BA,51.406672,-0.08432
SE256BB,51.406899,-0.084483
SE256BD,51.407267,-0.084957
SE256BE,51.407695,-0.085284
SE256BF,51.399673,-0.075398
SE256BG,51.408424,-0.085915
SE256BH,51.409961,-0.086369
SE256BJ,51.406405,-0.083972
SE256BL,51.397833,-0.090469
SE256BN,51.409372,-0.085545
SE256BQ,51.409961,-0.086369
SE256BS,51.401045,-0.077899
SE256BT,51.401241,-0.078322
SE256BU,51.40085,-0.079144
SE256BW,51.400683,-0.079381
SE256BX,51.401845,-0.078958
SE256BY,51.403169,-0.080772
SE256BZ,51.402454,-0.079925
SE256DA,51.406696,-0.085228
SE256DB,51.403426,-0.082141
SE256DD,51.404853,-0.082559
SE256DE,51.405711,-0.083886
SE256DF,51.406887,-0.085361
SE256DG,51.4052,-0.086136
SE256DH,51.406497,-0.085176
SE256DJ,51.406433,-0.086228
SE256DL,51.406856,-0.086771
SE256DN,51.407802,-0.086358
SE256DP,51.409559,-0.087119
SE256DQ,51.405517,-0.08627
SE256DR,51.409261,-0.087002
SE256DS,51.409722,-0.087702
SE256DT,51.40912,-0.087741
SE256DU,51.408872,-0.086903
SE256DW,51.407764,-0.087352
SE256DX,51.408013,-0.087701
SE256DY,51.408426,-0.088233
SE256DZ,51.399967,-0.084557
SE256EA,51.398486,-0.075922
SE256EB,51.399065,-0.075038
SE256ED,51.398505,-0.078221
SE256EE,51.399653,-0.074151
SE256EF,51.399919,-0.073921
SE256EG,51.399684,-0.076047
SE256EH,51.398912,-0.077816
SE256EJ,51.39908,-0.078168
SE256EL,51.397963,-0.078057
SE256EN,51.398486,-0.075922
SE256EP,51.398547,-0.076394
SE256EQ,51.39794,-0.07662
SE256ER,51.399958,-0.084558
SE256ES,51.399842,-0.075851
SE256ET,51.399031,-0.075726
SE256EU,51.39926,-0.077097
SE256EW,51.398396,-0.077004
SE256EX,51.399524,-0.07999
SE256EY,51.399403,-0.075901
SE256EZ,51.399258,-0.0753
SE256GH,51.397619,-0.090003
SE256GT,51.399524,-0.07999
SE256GU,51.399524,-0.07999
SE256GX,51.399524,-0.07999
SE256GY,51.399524,-0.07999
SE256GZ,51.399524,-0.07999
SE256HA,51.400104,-0.074261
SE256HB,51.399713,-0.075108
SE256HD,51.400329,-0.074277
SE256HE,51.399967,-0.084557
SE256HF,51.398909,-0.080893
SE256HG,51.39969,-0.073672
SE256HH,51.39969,-0.073672
SE256HJ,51.400658,-0.073502
SE256HL,51.399524,-0.07999
SE256HN,51.399524,-0.07999
SE256HP,51.399524,-0.07999
SE256HQ,51.399524,-0.07999
SE256HR,51.399524,-0.07999
SE256HS,51.399263,-0.079455
SE256HT,51.399134,-0.079834
SE256HU,51.398895,-0.080606
SE256HW,51.399737,-0.076545
SE256HX,51.398593,-0.081395
SE256HY,51.395956,-0.087284
SE256HZ,51.395383,-0.087969
SE256JA,51.394808,-0.088022
SE256JB,51.394598,-0.088379
SE256JD,51.394424,-0.089274
SE256JE,51.394224,-0.090245
SE256JF,51.394633,-0.08997
SE256JG,51.394321,-0.090701
SE256JH,51.394853,-0.090262
SE256JJ,51.396221,-0.087575
SE256JL,51.395497,-0.090049
SE256JN,51.399524,-0.07999
SE256JP,51.399524,-0.07999
SE256JQ,51.393808,-0.090105
SE256JR,51.399524,-0.07999
SE256JS,51.399524,-0.07999
SE256JT,51.397891,-0.08078
SE256JU,51.397503,-0.081814
SE256JW,51.396553,-0.083651
SE256JX,51.397732,-0.082638
SE256JY,51.397074,-0.084161
SE256JZ,51.396934,-0.083865
SE256LA,51.397084,-0.082579
SE256LB,51.39632,-0.083143
SE256LD,51.396808,-0.082752
SE256LE,51.396516,-0.083063
SE256LF,51.396188,-0.084413
SE256LG,51.395611,-0.084323
SE256LH,51.392881,-0.087872
SE256LJ,51.391143,-0.08609
SE256LL,51.393109,-0.086971
SE256LN,51.39325,-0.086796
SE256LP,51.394483,-0.085189
SE256LQ,51.394637,-0.085844
SE256LR,51.394463,-0.083407
SE256LS,51.395772,-0.083195
SE256LT,51.394514,-0.082672
SE256LU,51.394124,-0.085793
SE256LW,51.393567,-0.086348
SE256LX,51.396331,-0.082194
SE256LY,51.395789,-0.082593
SE256LZ,51.395975,-0.082916
SE256NA,51.394352,-0.085439
SE256NB,51.39466,-0.085023
SE256ND,51.394956,-0.0855
SE256NE,51.394862,-0.084728
SE256NF,51.394235,-0.088161
SE256NG,51.394533,-0.088263
SE256NH,51.399524,-0.07999
SE256NJ,51.396277,-0.08598
SE256NL,51.395892,-0.085015
SE256NN,51.395399,-0.086761
SE256NP,51.394593,-0.088088
SE256NQ,51.397626,-0.090463
SE256NR,51.393967,-0.08718
SE256NS,51.39336,-0.088571
SE256NT,51.395629,-0.090963
SE256NU,51.395238,-0.090692
SE256NW,51.395254,-0.086177
SE256NX,51.397233,-0.091141
SE256NY,51.397157,-0.089275
SE256NZ,51.396553,-0.089717
SE256PA,51.395737,-0.089305
SE256PB,51.396636,-0.088204
SE256PD,51.399524,-0.07999
SE256PE,51.395408,-0.086789
SE256PF,51.395066,-0.087335
SE256PG,51.399524,-0.07999
SE256PH,51.399524,-0.07999
SE256PJ,51.397093,-0.085856
SE256PL,51.399524,-0.07999
SE256PN,51.399822,-0.079
SE256PP,51.400094,-0.077511
SE256PQ,51.399524,-0.07999
SE256PR,51.398572,-0.082301
SE256PS,51.399524,-0.07999
SE256PT,51.397227,-0.084715
SE256PU,51.397894,-0.085923
SE256PW,51.400529,-0.078798
SE256PX,51.397082,-0.087424
SE256PY,51.397894,-0.085923
SE256PZ,51.397829,-0.088517
SE256QA,51.397956,-0.089687
SE256QB,51.399524,-0.07999
SE256QD,51.39939,-0.090519
SE256QE,51.399297,-0.090885
SE256QF,51.399007,-0.091311
SE256QG,51.399122,-0.091723
SE256QH,51.399131,-0.092312
SE256QJ,51.398617,-0.09219
SE256QL,51.399524,-0.07999
SE256QN,51.399524,-0.07999
SE256QP,51.399524,-0.07999
SE256QQ,51.399642,-0.092176
SE256QR,51.399524,-0.07999
SE256QS,51.399524,-0.07999
SE256QT,51.399429,-0.082423
SE256QU,51.39946,-0.081591
SE256QW,51.399524,-0.07999
SE256QX,51.398644,-0.083405
SE256QY,51.399672,-0.083003
SE256QZ,51.399188,-0.084734
SE256RA,51.398891,-0.089131
SE256RB,51.39939,-0.086652
SE256RD,51.39822,-0.09156
SE256RE,51.39788,-0.091689
SE256RF,51.399524,-0.07999
SE256RG,51.397984,-0.090879
SE256RH,51.400645,-0.086412
SE256RJ,51.401264,-0.087422
SE256RL,51.401745,-0.08825
SE256RN,51.402355,-0.087635
SE256RP,51.399471,-0.084463
SE256RQ,51.398511,-0.088989
SE256RR,51.400073,-0.084424
SE256RS,51.399524,-0.07999
SE256RT,51.399524,-0.07999
SE256RU,51.3991,-0.083803
SE256RW,51.401533,-0.087928
SE256RX,51.402862,-0.086176
SE256RY,51.402537,-0.084996
SE256RZ,51.40173,-0.085102
SE256SA,51.402417,-0.086971
SE256SB,51.403846,-0.086379
SE256SD,51.404193,-0.083993
SE256SE,51.404953,-0.084263
SE256SF,51.405278,-0.083789
SE256SG,51.40388,-0.08737
SE256SH,51.404986,-0.085728
SE256SJ,51.40438,-0.087709
SE256SL,51.405543,-0.088451
SE256SN,51.406111,-0.089621
SE256SP,51.399524,-0.07999
SE256SQ,51.40472,-0.085423
SE256SR,51.403266,-0.085052
SE256SS,51.403354,-0.084358
SE256ST,51.399524,-0.07999
SE256SU,51.408522,-0.087507
SE256SW,51.403471,-0.086036
SE256SX,51.407885,-0.088123
SE256SY,51.40703,-0.088101
SE256SZ,51.406695,-0.088504
SE256TA,51.407031,-0.089827
SE256TB,51.406986,-0.089239
SE256TD,51.406537,-0.089819
SE256TE,51.399524,-0.07999
SE256TF,51.405602,-0.09095
SE256TG,51.404329,-0.091219
SE256TH,51.400915,-0.092511
SE256TJ,51.400576,-0.092137
SE256TL,51.400032,-0.091872
SE256TN,51.400909,-0.089898
SE256TP,51.402083,-0.088595
SE256TQ,51.402563,-0.092083
SE256TR,51.402083,-0.088595
SE256TS,51.402711,-0.087936
SE256TT,51.402716,-0.087692
SE256TU,51.402884,-0.087512
SE256TW,51.402083,-0.088595
SE256TX,51.401281,-0.079675
SE256TY,51.399991,-0.079956
SE256TZ,51.400901,-0.080637
SE256UA,51.401359,-0.080617
SE256UB,51.402425,-0.081464
SE256UD,51.401744,-0.079969
SE256UE,51.401782,-0.082268
SE256UF,51.403008,-0.082418
SE256UG,51.403656,-0.082448
SE256UH,51.403659,-0.083181
SE256UJ,51.403152,-0.082972
SE256UL,51.402433,-0.083549
SE256UN,51.402657,-0.083539
SE256UP,51.401246,-0.084677
SE256UQ,51.403419,-0.082832
SE256UR,51.401229,-0.08416
SE256US,51.399524,-0.07999
SE256UT,51.401392,-0.085921
SE256UU,51.400564,-0.085309
SE256UW,51.402123,-0.083288
SE256UX,51.400351,-0.084947
SE256UY,51.400315,-0.083867
SE256UZ,51.400518,-0.0836
SE256WA,51.399524,-0.07999
SE256WB,51.399524,-0.07999
SE256WD,51.399524,-0.07999
SE256WE,51.399524,-0.07999
SE256WF,51.399524,-0.07999
SE256WG,51.399524,-0.07999
SE256WH,51.399524,-0.07999
SE256WJ,51.399524,-0.07999
SE256WL,51.399524,-0.07999
SE256WN,51.399524,-0.07999
SE256WP,51.399524,-0.07999
SE256WQ,51.399524,-0.07999
SE256WR,51.399524,-0.07999
SE256WS,51.399524,-0.07999
SE256WT,51.399524,-0.07999
SE256WU,51.399524,-0.07999
SE256WW,51.399524,-0.07999
SE256WX,51.399524,-0.07999
SE256WY,51.399524,-0.07999
SE256WZ,51.399524,-0.07999
SE256XA,51.401583,-0.084389
SE256XB,51.399098,-0.086391
SE256XD,51.397633,-0.079322
SE256XE,51.399524,-0.07999
SE256XF,51.399554,-0.081297
SE256XG,51.399554,-0.081297
SE256XH,51.400122,-0.081388
SE256XJ,51.400718,-0.082096
SE256XL,51.401322,-0.083264
SE256XN,51.39871,-0.079696
SE256XP,51.398124,-0.077964
SE256XQ,51.399571,-0.080707
SE256XR,51.398145,-0.077604
SE256XS,51.398292,-0.077296
SE256XT,51.398292,-0.077296
SE256XU,51.397758,-0.077634
SE256XW,51.397893,-0.078721
SE256XX,51.39677,-0.080407
SE256XY,51.397354,-0.080357
SE256XZ,51.399524,-0.07999
SE256YA,51.397109,-0.081342
SE256YB,51.399524,-0.07999
SE256YD,51.39743,-0.080063
SE256YE,51.39743,-0.080063
SE256YF,51.399524,-0.07999
SE256YG,51.399524,-0.07999
SE256YH,51.399524,-0.07999
SE256YJ,51.399524,-0.07999
SE256YL,51.399524,-0.07999
SE256YN,51.399524,-0.07999
SE256YP,51.399524,-0.07999
SE256YQ,51.399524,-0.07999
SE256YR,51.399524,-0.07999
SE256YS,51.399524,-0.07999
SE256YT,51.398416,-0.076054
SE256YU,51.399524,-0.07999
SE256YW,51.399524,-0.07999
SE256YX,51.398416,-0.076054
SE256YY,51.399524,-0.07999
SE256YZ,51.39846,-0.076024
SE256ZA,51.399524,-0.07999
SE256ZB,51.399524,-0.07999
SE256ZD,51.399524,-0.07999
SE256ZE,51.399524,-0.07999
SE256ZF,51.399524,-0.07999
SE256ZG,51.399524,-0.07999
SE256ZH,51.399524,-0.07999
SE256ZJ,51.399524,-0.07999
SE256ZL,51.399802,-0.084377
SE256ZN,51.399524,-0.07999
SE256ZP,51.399802,-0.084377
SE256ZQ,51.399967,-0.084557
SE256ZR,51.399524,-0.07999
SE256ZS,51.399967,-0.084557
SE256ZT,51.399524,-0.07999
SE256ZU,51.399524,-0.07999
SE256ZW,51.399524,-0.07999
SE256ZX,51.399524,-0.07999
SE259AA,51.399524,-0.07999
SE259AB,51.399524,-0.07999
SE259AD,51.399524,-0.07999
SE259AF,51.399524,-0.07999
SE259AL,51.399524,-0.07999
SE259AQ,51.399524,-0.07999
SE259AR,51.399524,-0.07999
SE259AX,51.399524,-0.07999
SE259BB,51.399524,-0.07999
SE259BD,51.399524,-0.07999
SE259BG,51.399524,-0.07999
SE259BH,51.399524,-0.07999
